user_id,movie_id,rating,timestamp,title,release_date,genres,overview
201,302,4,6/1/1998 18:17,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
192,302,5,6/12/1997 0:01,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
345,302,5,15/1/1998 22:11,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
204,302,5,12/4/1998 13:52,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
107,302,4,30/3/1998 13:24,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
222,302,3,22/10/1997 23:25,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
433,302,5,26/11/1997 22:57,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
229,302,5,3/4/1998 19:50,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
339,302,4,27/3/1998 21:36,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
427,302,4,16/11/1997 17:19,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
29,302,4,22/12/1997 19:57,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
420,302,4,31/3/1998 15:06,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
43,302,4,17/2/1998 16:09,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
268,302,5,10/10/1997 19:59,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
241,302,3,12/2/1998 2:12,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
397,302,5,13/3/1998 3:45,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
383,302,4,29/3/1998 17:23,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
346,302,3,19/10/1997 3:19,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
461,302,3,21/1/1998 4:07,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
418,302,2,30/3/1998 18:29,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
405,302,4,23/1/1998 8:37,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
179,302,4,9/4/1998 19:46,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
362,302,5,17/1/1998 6:41,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
10,302,4,26/10/1997 17:16,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
90,302,5,31/3/1998 22:28,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
297,302,4,28/9/1997 1:08,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
425,302,5,5/11/1997 13:45,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
413,302,2,19/11/1997 19:46,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
149,302,4,30/12/1997 20:10,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
430,302,4,19/10/1997 1:39,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
232,302,5,27/1/1998 22:17,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
104,302,5,25/2/1998 21:24,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
285,302,5,22/3/1998 19:35,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
129,302,4,27/12/1997 17:32,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
26,302,5,31/3/1998 23:19,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
514,302,5,19/1/1998 3:29,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
15,302,4,13/11/1997 21:04,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
293,302,4,3/3/1998 5:48,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
489,302,5,1/4/1998 16:28,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
421,302,4,10/4/1998 20:47,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
343,302,4,9/10/1997 13:06,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
498,302,3,12/12/1997 19:07,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
460,302,4,23/12/1997 21:00,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
390,302,5,16/11/1997 15:17,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
173,302,5,22/10/1997 21:43,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
140,302,4,8/11/1997 18:26,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
269,302,3,1/4/1998 15:55,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
322,302,5,12/2/1998 20:13,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
567,302,4,18/12/1997 6:25,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
466,302,5,19/3/1998 5:17,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
446,302,4,17/11/1997 17:28,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
404,302,4,3/1/1998 1:16,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
408,302,5,12/3/1998 5:14,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
299,302,4,10/3/1998 3:38,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
116,302,3,10/10/1997 2:51,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
532,302,5,28/9/1997 10:04,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
507,302,5,15/3/1998 12:12,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
423,302,5,1/4/1998 1:36,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
569,302,4,17/11/1997 18:56,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
352,302,4,8/1/1998 20:00,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
512,302,4,27/2/1998 11:18,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
634,302,5,27/10/1997 17:51,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
3,302,2,7/3/1998 2:15,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
375,302,5,4/2/1998 19:49,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
561,302,4,26/1/1998 9:26,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
450,302,5,15/12/1997 19:53,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
63,302,3,1/10/1997 23:00,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
628,302,5,29/11/1997 4:16,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
570,302,4,4/12/1997 19:02,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
105,302,5,6/3/1998 19:56,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
555,302,3,19/11/1997 17:54,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
548,302,4,27/3/1998 23:43,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
6,302,4,28/12/1997 0:17,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
574,302,4,30/3/1998 17:27,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
509,302,5,31/12/1997 17:47,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
414,302,5,17/1/1998 1:02,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
94,302,4,7/4/1998 5:58,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
139,302,3,14/11/1997 20:04,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
531,302,5,9/2/1998 18:24,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
515,302,3,16/2/1998 19:50,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
367,302,5,12/10/1997 20:49,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
14,302,5,26/3/1998 2:56,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
685,302,3,13/11/1997 20:03,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
111,302,5,4/4/1998 8:52,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
707,302,4,31/1/1998 22:19,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
697,302,5,20/12/1997 12:37,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
666,302,5,21/11/1997 19:03,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
331,302,5,18/10/1997 17:46,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
543,302,4,19/2/1998 18:17,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
384,302,5,30/3/1998 15:58,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
683,302,5,22/4/1998 23:03,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
327,302,3,17/2/1998 17:42,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
721,302,3,18/10/1997 1:15,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
431,302,3,26/10/1997 5:34,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
520,302,3,19/1/1998 0:38,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
762,302,5,5/11/1997 8:33,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
16,302,5,24/10/1997 18:16,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
490,302,4,28/9/1997 6:39,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
464,302,5,1/11/1997 3:23,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
134,302,2,4/4/1998 23:22,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
640,302,5,21/2/1998 1:52,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
619,302,4,28/1/1998 2:13,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
52,302,4,24/12/1997 0:07,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
717,302,5,12/1/1998 21:46,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
74,302,4,24/2/1998 15:13,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
69,302,4,13/12/1997 15:31,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
271,302,5,26/1/1998 19:53,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
364,302,4,4/10/1997 2:15,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
177,302,4,21/11/1997 16:39,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
704,302,4,1/4/1998 2:16,"Devil's Advocate, The (1997)",1/1/1997,Crime|Film-Noir|Mystery|Thriller,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
